sim_time_ns,drone_x,drone_y,drone_z,yaw,detect_result,n_contours,largest_area,largest_aspect,largest_passed,n_candidates,best_area,best_aspect,best_hull_pts,best_poly_pts,four_corner_eps,n_clipped_corners
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344562107600,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6071.0,0.9876543209876543,True,1,6071.0,0.9876543209876543,12,4,0.04,0
1782966344593239100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6081.0,0.9876543209876543,True,1,6081.0,0.9876543209876543,12,4,0.04,0
1782966344593239100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6081.0,0.9876543209876543,True,1,6081.0,0.9876543209876543,12,4,0.04,0
1782966344593239100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6081.0,0.9876543209876543,True,1,6081.0,0.9876543209876543,12,4,0.04,0
1782966344593239100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6081.0,0.9876543209876543,True,1,6081.0,0.9876543209876543,12,4,0.04,0
1782966344593239100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6081.0,0.9876543209876543,True,1,6081.0,0.9876543209876543,12,4,0.04,0
1782966344593239100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6081.0,0.9876543209876543,True,1,6081.0,0.9876543209876543,12,4,0.04,0
1782966344593239100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6081.0,0.9876543209876543,True,1,6081.0,0.9876543209876543,12,4,0.04,0
1782966344593239100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6081.0,0.9876543209876543,True,1,6081.0,0.9876543209876543,12,4,0.04,0
1782966344593239100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6081.0,0.9876543209876543,True,1,6081.0,0.9876543209876543,12,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344628475100,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6120.0,1.0123456790123457,True,1,6120.0,1.0123456790123457,16,4,0.04,0
1782966344662011300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6128.0,1.0123456790123457,True,1,6128.0,1.0123456790123457,15,4,0.04,0
1782966344662011300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6128.0,1.0123456790123457,True,1,6128.0,1.0123456790123457,15,4,0.04,0
1782966344662011300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6128.0,1.0123456790123457,True,1,6128.0,1.0123456790123457,15,4,0.04,0
1782966344662011300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6128.0,1.0123456790123457,True,1,6128.0,1.0123456790123457,15,4,0.04,0
1782966344662011300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6128.0,1.0123456790123457,True,1,6128.0,1.0123456790123457,15,4,0.04,0
1782966344662011300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6128.0,1.0123456790123457,True,1,6128.0,1.0123456790123457,15,4,0.04,0
1782966344662011300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6128.0,1.0123456790123457,True,1,6128.0,1.0123456790123457,15,4,0.04,0
1782966344662011300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6128.0,1.0123456790123457,True,1,6128.0,1.0123456790123457,15,4,0.04,0
1782966344695966300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6141.0,1.0,True,1,6141.0,1.0,14,4,0.04,0
1782966344695966300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6141.0,1.0,True,1,6141.0,1.0,14,4,0.04,0
1782966344695966300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6141.0,1.0,True,1,6141.0,1.0,14,4,0.04,0
1782966344695966300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6141.0,1.0,True,1,6141.0,1.0,14,4,0.04,0
1782966344695966300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6141.0,1.0,True,1,6141.0,1.0,14,4,0.04,0
1782966344695966300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6141.0,1.0,True,1,6141.0,1.0,14,4,0.04,0
1782966344695966300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6141.0,1.0,True,1,6141.0,1.0,14,4,0.04,0
1782966344695966300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6141.0,1.0,True,1,6141.0,1.0,14,4,0.04,0
1782966344695966300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6141.0,1.0,True,1,6141.0,1.0,14,4,0.04,0
1782966344695966300,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6141.0,1.0,True,1,6141.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344726930500,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6154.0,1.0,True,1,6154.0,1.0,14,4,0.04,0
1782966344762420700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6167.0,1.0,True,1,6167.0,1.0,14,4,0.04,0
1782966344762420700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6167.0,1.0,True,1,6167.0,1.0,14,4,0.04,0
1782966344762420700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6167.0,1.0,True,1,6167.0,1.0,14,4,0.04,0
1782966344762420700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6167.0,1.0,True,1,6167.0,1.0,14,4,0.04,0
1782966344762420700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6167.0,1.0,True,1,6167.0,1.0,14,4,0.04,0
1782966344762420700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6167.0,1.0,True,1,6167.0,1.0,14,4,0.04,0
1782966344762420700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6167.0,1.0,True,1,6167.0,1.0,14,4,0.04,0
1782966344762420700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6167.0,1.0,True,1,6167.0,1.0,14,4,0.04,0
1782966344762420700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6167.0,1.0,True,1,6167.0,1.0,14,4,0.04,0
1782966344762420700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6167.0,1.0,True,1,6167.0,1.0,14,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344795378800,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6171.5,1.0123456790123457,True,1,6171.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344829142000,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6190.5,1.0123456790123457,True,1,6190.5,1.0123456790123457,15,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344860001700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6186.5,1.0,True,1,6186.5,1.0,13,4,0.04,0
1782966344895472700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6199.5,1.0123456790123457,True,1,6199.5,1.0123456790123457,16,4,0.04,0
1782966344895472700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6199.5,1.0123456790123457,True,1,6199.5,1.0123456790123457,16,4,0.04,0
1782966344895472700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6199.5,1.0123456790123457,True,1,6199.5,1.0123456790123457,16,4,0.04,0
1782966344895472700,0.0,0.0,-0.5,-3.7476009682180234e-06,ok,6,6199.5,1.0123456790123457,True,1,6199.5,1.0123456790123457,16,4,0.04,0
