sim_time_ns,drone_x,drone_y,drone_z,roll,pitch,yaw,detect_result,n_contours,largest_area,largest_aspect,largest_passed,n_candidates,best_area,best_aspect,best_hull_pts,best_poly_pts,four_corner_eps
1780883054373873900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,13,80.5,1.2,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054406982100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,11,87.5,1.5555555555555556,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054435724900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,9,96.0,1.4545454545454546,False,0,,,,,
1780883054474090500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,162.5,1.0,False,0,,,,,
1780883054474090500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,162.5,1.0,False,0,,,,,
1780883054474090500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,162.5,1.0,False,0,,,,,
1780883054474090500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,162.5,1.0,False,0,,,,,
1780883054474090500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,162.5,1.0,False,0,,,,,
1780883054474090500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,162.5,1.0,False,0,,,,,
1780883054474090500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,162.5,1.0,False,0,,,,,
1780883054474090500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,162.5,1.0,False,0,,,,,
1780883054474090500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,162.5,1.0,False,0,,,,,
1780883054474090500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,162.5,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054502499800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,no_candidates,5,195.0,1.0,False,0,,,,,
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054541731200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,4,252.5,0.972972972972973,True,1,252.5,0.972972972972973,9,4,0.04
1780883054573813800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,6,327.5,0.972972972972973,True,1,327.5,0.972972972972973,11,4,0.04
1780883054573813800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,6,327.5,0.972972972972973,True,1,327.5,0.972972972972973,11,4,0.04
1780883054573813800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026455215993337333,0.31069350242614746,-3.140507698059082,ok,6,327.5,0.972972972972973,True,1,327.5,0.972972972972973,11,4,0.04
